Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim/year,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28473516,MDG_0000000025,AZE,AZE,2017,99.8,99.8,,,Unclear definition of the cadres included. Statistical Yearbook 2018. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2018.,2022-05-09T15:22:11Z,2017,1/1/2017,12/31/2017
28473517,MDG_0000000025,AZE,AZE,2018,99.4,99.39,,,Unclear definition of the cadres included. Statistical Yearbook 2019. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2019.,2022-05-09T15:22:11Z,2018,1/1/2018,12/31/2018
28473518,MDG_0000000025,AZE,AZE,2019,99.9,99.9,,,Unclear definition of the cadres included. Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.,2022-05-09T15:22:11Z,2019,1/1/2019,12/31/2019
28473519,MDG_0000000025,AZE,AZE,2020,99.9,99.9,,,Unclear definition of the cadres included. Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.,2022-05-09T15:22:11Z,2020,1/1/2020,12/31/2020
28473520,MDG_0000000025,AZE,ARG,2000,99.1,99.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Indicadores básicos Argentina 2010. Buenos Aires: Ministerio de Salud, Argentina, Organización Panamericana de la Salud/Organización Mundial de la Salud (OPS/OMS) [Pan American Health Organization/World Health Organization (PAHO/WHO)]; 2010 (in Spanish).",2022-05-09T15:22:11Z,2000,1/1/2000,12/31/2000
28473521,MDG_0000000025,AZE,ARG,2001,98.4,98.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Indicadores básicos Argentina 2010. Buenos Aires: Ministerio de Salud, Argentina, Organización Panamericana de la Salud/Organización Mundial de la Salud (OPS/OMS) [Pan American Health Organization/World Health Organization (PAHO/WHO)]; 2010 (in Spanish).",2022-05-09T15:22:11Z,2001,1/1/2001,12/31/2001
28473522,MDG_0000000025,AZE,ARG,2002,98.9,98.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2002. Buenos Aires: Ministerio de Salud [Argentina]; 2003 (in Spanish).",2022-05-09T15:22:11Z,2002,1/1/2002,12/31/2002
28473523,MDG_0000000025,AZE,ARG,2003,98.7,98.7,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2003. Buenos Aires: Ministerio de Salud [Argentina]; 2004 (in Spanish).",2022-05-09T15:22:11Z,2003,1/1/2003,12/31/2003
28473524,MDG_0000000025,AZE,ARG,2004,99.1,99.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2004. Buenos Aires: Ministerio de Salud [Argentina]; 2005 (in Spanish).",2022-05-09T15:22:11Z,2004,1/1/2004,12/31/2004
28473525,MDG_0000000025,AZE,ARG,2005,99.1,99.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2005. Buenos Aires: Ministerio de Salud [Argentina]; 2006 (in Spanish).",2022-05-09T15:22:11Z,2005,1/1/2005,12/31/2005
28473526,MDG_0000000025,AZE,ARG,2006,99.4,99.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2006. Buenos Aires: Ministerio de Salud [Argentina]; 2007 (in Spanish).",2022-05-09T15:22:11Z,2006,1/1/2006,12/31/2006
28473527,MDG_0000000025,AZE,ARG,2007,99.4,99.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2007. Buenos Aires: Ministerio de Salud [Argentina]; 2008 (in Spanish).",2022-05-09T15:22:11Z,2007,1/1/2007,12/31/2007
28473528,MDG_0000000025,BDI,ARG,2008,94.8,94.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2008. Buenos Aires: Ministerio de Salud [Argentina]; 2009 (in Spanish).",2022-05-09T15:22:11Z,2008,1/1/2008,12/31/2008
28473529,MDG_0000000025,BDI,ARG,2009,97.9,97.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2009. Buenos Aires: Ministerio de Salud [Argentina]; 2010 (in Spanish).",2022-05-09T15:22:11Z,2009,1/1/2009,12/31/2009
28473530,MDG_0000000025,BDI,ARG,2010,95,95,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2010. Buenos Aires: Ministerio de Salud [Argentina]; 2011 (in Spanish).",2022-05-09T15:22:11Z,2010,1/1/2010,12/31/2010
28473531,MDG_0000000025,BDI,ARG,2011,97.1,97.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2011. Buenos Aires: Ministerio de Salud [Argentina]; 2012 (in Spanish).",2022-05-09T15:22:11Z,2011,1/1/2011,12/31/2011
28473532,MDG_0000000025,BDI,ARG,2012,98.2,98.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2012. Buenos Aires: Ministerio de Salud [Argentina]; 2013 (in Spanish).",2022-05-09T15:22:11Z,2012,1/1/2012,12/31/2012
28473533,MDG_0000000025,BDI,ARG,2013,97,97,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2013. Buenos Aires: Ministerio de Salud [Argentina]; 2014 (in Spanish).",2022-05-09T15:22:11Z,2013,1/1/2013,12/31/2013
28473534,MDG_0000000025,BDI,ARG,2014,99.6,99.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2014. Buenos Aires: Ministerio de Salud [Argentina]; 2015 (in Spanish).",2022-05-09T15:22:11Z,2014,1/1/2014,12/31/2014
28473535,MDG_0000000025,BDI,ARG,2015,99.6,99.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2015. Buenos Aires: Ministerio de Salud [Argentina]; 2016 (in Spanish).",2022-05-09T15:22:11Z,2015,1/1/2015,12/31/2015
28473536,MDG_0000000025,BDI,ARG,2016,98.4,98.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2016. Buenos Aires: Ministerio de Salud [Argentina]; 2017 (in Spanish).",2022-05-09T15:22:11Z,2016,1/1/2016,12/31/2016
28473537,MDG_0000000025,BDI,ARG,2017,93.9,93.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales. Información Básica – Año 2017. Buenos Aires: Ministerio de Salud [Argentina]; 2018 (in Spanish).",2022-05-09T15:22:11Z,2017,1/1/2017,12/31/2017
28473538,MDG_0000000025,BDI,ARG,2018,99.5,99.5,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas vitales. Información básica. Argentina - Año 2018. Buenos Aires: Ministerio de Salud [Argentina]; 2019 (in Spanish).",2022-05-09T15:22:11Z,2018,1/1/2018,12/31/2018
28473539,MDG_0000000025,BDI,ARG,2019,99.6,99.6,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:11Z,2019,1/1/2019,12/31/2019
28473540,MDG_0000000025,BEL,ARG,2020,98.8,98.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Encuesta Nacional de Niñas, Niños y Adolescentes (MICS) 2019-2020",2022-05-09T15:22:11Z,2019-2020,1/1/2019,12/31/2020
28473541,MDG_0000000025,BEL,AUS,2000,99.3,99.3,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2000. Perinatal Statistics Series no. 12. AIHW Cat. No. PER 21. Canberra: Australian Institute of Health and Welfare National Perinatal Statistics Unit (AIHW NPSU); 2003.,2022-05-09T15:22:11Z,2000,1/1/2000,12/31/2000
28473542,MDG_0000000025,BEL,AUS,2001,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Sullivan EA. Australia’s mothers and babies 2001. Perinatal Statistics Series No. 13. AIHW Cat. No. PER 25. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2004.",2022-05-09T15:22:11Z,2001,1/1/2001,12/31/2001
28473543,MDG_0000000025,BEL,AUS,2002,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Sullivan EA. Australia’s mothers and babies 2002. Perinatal Statistics Series No. 15. AIHW Cat. No. PER 28. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2004.",2022-05-09T15:22:11Z,2002,1/1/2002,12/31/2002
28473544,MDG_0000000025,BEL,AUS,2003,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Sullivan EA. Australia’s mothers and babies 2003. Perinatal Statistics Series No. 16. AIHW Cat. No. PER 29. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2005.",2022-05-09T15:22:11Z,2003,1/1/2003,12/31/2003
28473545,MDG_0000000025,BEL,AUS,2004,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Grayson N, Sullivan EA. Australia’s mothers and babies 2004. Perinatal statistics series no. 18. AIHW cat. no. PER 34. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2006.",2022-05-09T15:22:11Z,2004,1/1/2004,12/31/2004
28473546,MDG_0000000025,BEL,AUS,2005,99.4,99.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Abeywardana S, Walker J, Sullivan EA. Australia’s mothers and babies 2005. Perinatal statistics series no. 20. Cat. no. PER 40. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2007.",2022-05-09T15:22:11Z,2005,1/1/2005,12/31/2005
28473547,MDG_0000000025,BEL,AUS,2006,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Hilder L. Australia’s mothers and babies 2006. Perinatal statistics series no. 22. Cat. no. PER 46. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2008.",2022-05-09T15:22:11Z,2006,1/1/2006,12/31/2006
28473548,MDG_0000000025,BEL,AUS,2007,99.2,99.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws P, Sullivan EA. Australia’s mothers and babies 2007. Perinatal statistics series no. 23. Cat. no. PER 48. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Statistics Unit; 2009.",2022-05-09T15:22:12Z,2007,1/1/2007,12/31/2007
28473549,MDG_0000000025,BEL,AUS,2008,99.1,99.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Laws PJ, Li Z, Sullivan EA. Australia's mothers and babies 2008. Perinatal statistics series no. 24. Cat. No. PER 50. Canberra: Australian Institute of Health and Welfare (AIHW); 2010.",2022-05-09T15:22:12Z,2008,1/1/2008,12/31/2008
28473550,MDG_0000000025,BEL,AUS,2009,99.1,99.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Li Z, McNally L, Hilder L, Sullivan EA. Australia’s mothers and babies 2009. Perinatal statistics series no. 25. Cat. no. PER 52. Sydney: Australian Institute of Health and Welfare (AIHW) National Perinatal Epidemiology and Statistics Unit; 2011.",2022-05-09T15:22:12Z,2009,1/1/2009,12/31/2009
28473551,MDG_0000000025,BEL,AUS,2010,99.1,99.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Li Z, Zeki R, Hilder L, Sullivan EA. Australia’s mothers and babies 2010. Perinatal statistics series no. 27. Cat. no. PER 57. Canberra: Australian Institute of Health and Welfare (AIHW) National Perinatal Epidemiology and Statistics Unit; 2012.",2022-05-09T15:22:12Z,2010,1/1/2010,12/31/2010
28473552,MDG_0000000025,BEN,AUS,2011,99.1,99.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Li Z, Zeki R, Hilder L, Sullivan EA. Australia’s mothers and babies 2011. Perinatal statistics series no. 28. Cat. no. PER 59. Canberra: Australian Institute of Health and Welfare (AIHW) National Perinatal Epidemiology and Statistics Unit; 2013.",2022-05-09T15:22:12Z,2011,1/1/2011,12/31/2011
28473553,MDG_0000000025,BEN,AUS,2012,99.2,99.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Hilder L,Zhichao Z, Parker M, Jahan S, Chambers GM.  Australia’s mothers and babies 2012. Perinatal statistics series no. 30. Cat. no. PER 69. Canberra: Australian Institute of Health and Welfare (AIHW); 2014.",2022-05-09T15:22:12Z,2012,1/1/2012,12/31/2012
28473554,MDG_0000000025,BEN,AUS,2013,99,99,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2013 - in brief. Perinatal statistics series no. 31. Cat no. PER 72. Canberra: Australian Institute of Health and Welfare (AIHW); 2015.,2022-05-09T15:22:12Z,2013,1/1/2013,12/31/2013
28473555,MDG_0000000025,BEN,AUS,2014,99.8,99.8,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2014 - in brief. Perinatal statistics series no. 32. Cat no. PER 87. Canberra: Australian Institute of Health and Welfare (AIHW); 2016.,2022-05-09T15:22:12Z,2014,1/1/2014,12/31/2014
28473556,MDG_0000000025,BEN,AUS,2015,98.8,98.8,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2015 - in brief. Perinatal statistics series no. 33. Cat no. PER 91. Canberra: Australian Institute of Health and Welfare (AIHW); 2017.,2022-05-09T15:22:12Z,2015,1/1/2015,12/31/2015
28473557,MDG_0000000025,BEN,AUS,2016,98.8,98.8,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2016 - in brief. Perinatal statistics series no. 34. Cat no. PER 97. Canberra: Australian Institute of Health and Welfare (AIHW); 2018.,2022-05-09T15:22:12Z,2016,1/1/2016,12/31/2016
28473558,MDG_0000000025,BEN,AUS,2017,99.4,99.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australia’s mothers and babies 2017 - in brief. Perinatal statistics series no. 35. Cat no. PER 100. Canberra: Australian Institute of Health and Welfare (AIHW); 2019.,2022-05-09T15:22:12Z,2017,1/1/2017,12/31/2017
28473559,MDG_0000000025,BEN,AUS,2018,98.7,98.7,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australian Institute of Health and Welfare. Australia’s mothers and babies 2018: in brief. Perinatal statistics series no. 36. Cat. no. PER 108. Canberra: AIHW; 2020.,2022-05-09T15:22:12Z,2018,1/1/2018,12/31/2018
28473560,MDG_0000000025,BEN,AUS,2019,98.8,98.8,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Australian Institute of Health and Welfare 2021. Australia's mothers and babies. Cat. no. PER 101. Canberra: AIHW; 2021.,2022-05-09T15:22:12Z,2019,1/1/2019,12/31/2019
28473561,MDG_0000000025,BEN,AUT,2000,98.3,98.3,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2003. Wien: Statistik Austria; 2005 (in German).,2022-05-09T15:22:12Z,2000,1/1/2000,12/31/2000
28473562,MDG_0000000025,BEN,AUT,2001,98.3,98.3,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2003. Wien: Statistik Austria; 2005 (in German).,2022-05-09T15:22:12Z,2001,1/1/2001,12/31/2001
28473563,MDG_0000000025,BEN,AUT,2002,98.4,98.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2003. Wien: Statistik Austria; 2005 (in German).,2022-05-09T15:22:12Z,2002,1/1/2002,12/31/2002
28473564,MDG_0000000025,BFA,AUT,2003,98.4,98.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2003. Wien: Statistik Austria; 2005 (in German).,2022-05-09T15:22:12Z,2003,1/1/2003,12/31/2003
28473565,MDG_0000000025,BFA,AUT,2004,98.4,98.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2012. Wien: Statistik Austria; 2013 (in German).,2022-05-09T15:22:12Z,2004,1/1/2004,12/31/2004
28473566,MDG_0000000025,BFA,AUT,2005,98.6,98.6,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2012. Wien: Statistik Austria; 2013 (in German).,2022-05-09T15:22:12Z,2005,1/1/2005,12/31/2005
28473567,MDG_0000000025,BFA,AUT,2006,98.6,98.6,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2012. Wien: Statistik Austria; 2013 (in German).,2022-05-09T15:22:12Z,2006,1/1/2006,12/31/2006
28473568,MDG_0000000025,BFA,AUT,2007,98.5,98.5,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Jahrbuch der Gesundheitsstatistik 2012. Wien: Statistik Austria; 2013 (in German).,2022-05-09T15:22:12Z,2007,1/1/2007,12/31/2007
